scenario,var_group,var_name,category,mean_effect,hdi_2.5,hdi_97.5,prob_positive,prob_negative
PS3_measurement_variance_sensitive,age,31-35 yr,NoEquip,-0.07056012598582126,-0.1324419854459496,-0.013868431789092512,0.00721875,0.99278125
PS3_measurement_variance_sensitive,age,31-35 yr,Basket,-0.05769356865911206,-0.10766679315127452,-0.01119051558127011,0.00721875,0.99278125
PS3_measurement_variance_sensitive,age,31-35 yr,Cart,0.021730316015023128,0.00023804948326346117,0.051255202813274385,0.9768125,0.0231875
PS3_measurement_variance_sensitive,age,31-35 yr,Trolley,0.10652337862991021,0.021054746397397406,0.19464871869681993,0.99278125,0.00721875
PS3_measurement_variance_sensitive,age,36-40 yr,NoEquip,-0.07769103589180529,-0.14847252766366448,-0.005909260647620244,0.0174375,0.9825625
PS3_measurement_variance_sensitive,age,36-40 yr,Basket,-0.06801864070967,-0.13761850785816648,-0.004216685851454508,0.0174375,0.9825625
PS3_measurement_variance_sensitive,age,36-40 yr,Cart,0.020442343623499785,-0.006410485317045927,0.05238747442283827,0.9366875,0.0633125
PS3_measurement_variance_sensitive,age,36-40 yr,Trolley,0.1252673329779755,0.008240893059067929,0.2509011331222263,0.9825625,0.0174375
PS3_measurement_variance_sensitive,age,41-45 yr,NoEquip,-0.11346867346635844,-0.17700543982571137,-0.05542219937051279,6.25e-05,0.9999375
PS3_measurement_variance_sensitive,age,41-45 yr,Basket,-0.11687023132148293,-0.17610419736338032,-0.05637163248718717,6.25e-05,0.9999375
PS3_measurement_variance_sensitive,age,41-45 yr,Cart,0.015182321773989746,-0.025571166370409563,0.05391306922566829,0.78734375,0.21265625
PS3_measurement_variance_sensitive,age,41-45 yr,Trolley,0.21515658301385163,0.10427856489265637,0.3271734114653157,0.9999375,6.25e-05
PS3_measurement_variance_sensitive,age,46-50 yr,NoEquip,-0.09219885707415497,-0.15762582754946258,-0.03137864429989538,0.00175,0.99825
PS3_measurement_variance_sensitive,age,46-50 yr,Basket,-0.08526835409344825,-0.14681925509750382,-0.026702546974224983,0.00175,0.99825
PS3_measurement_variance_sensitive,age,46-50 yr,Cart,0.021165450381823506,-0.008365146153903897,0.05408094503582515,0.92725,0.07275
PS3_measurement_variance_sensitive,age,46-50 yr,Trolley,0.15630176078577973,0.05015011280671501,0.2675676698833346,0.99825,0.00175
