scenario,var_group,var_name,category,mean_effect,hdi_2.5,hdi_97.5,prob_positive,prob_negative
PS2_wider_structural,age,21-25 yr,NoEquip,-0.010718479027505211,-0.07847497090654276,0.05154124476906225,0.382625,0.617375
PS2_wider_structural,age,21-25 yr,Basket,-0.003942562775257648,-0.03605723944966073,0.031222122043666672,0.3829375,0.6170625
PS2_wider_structural,age,21-25 yr,Cart,0.004951532596404266,-0.02216960335164954,0.035740271912137404,0.6174375,0.3825625
PS2_wider_structural,age,21-25 yr,Trolley,0.009709509206358593,-0.06055204576484539,0.07636467186441474,0.617375,0.382625
PS2_wider_structural,age,26-30 yr,NoEquip,-0.04259865529757945,-0.11183960216562086,0.022591267040085006,0.10359375,0.89640625
PS2_wider_structural,age,26-30 yr,Basket,-0.025441329197724193,-0.06894743667874124,0.014002466525713275,0.1036875,0.8963125
PS2_wider_structural,age,26-30 yr,Cart,0.017439751577009076,-0.008969442079090837,0.04927195235544793,0.89596875,0.10403125
PS2_wider_structural,age,26-30 yr,Trolley,0.05060023291829458,-0.027861920267382528,0.12976635199327974,0.89640625,0.10359375
PS2_wider_structural,age,31-35 yr,NoEquip,-0.08950599870458847,-0.15949156848690418,-0.026432678570329316,0.00234375,0.99765625
PS2_wider_structural,age,31-35 yr,Basket,-0.07073679831025256,-0.12375610436400515,-0.02133061130008071,0.00234375,0.99765625
PS2_wider_structural,age,31-35 yr,Cart,0.028748144178718165,0.0017476109525838767,0.06356631314374492,0.98321875,0.01678125
PS2_wider_structural,age,31-35 yr,Trolley,0.13149465283612286,0.04037669626447639,0.22479452759051333,0.99765625,0.00234375
PS2_wider_structural,age,36-40 yr,NoEquip,-0.09786047167495238,-0.1762764517462389,-0.021557862173226767,0.00653125,0.99346875
PS2_wider_structural,age,36-40 yr,Basket,-0.08304688951183833,-0.15554164467731516,-0.015273417566954956,0.00653125,0.99346875
PS2_wider_structural,age,36-40 yr,Cart,0.02709428569485829,-0.005271254624198398,0.06417109350418528,0.95171875,0.04828125
PS2_wider_structural,age,36-40 yr,Trolley,0.1538130754919324,0.03038427779368117,0.2848608894084964,0.99346875,0.00653125
PS2_wider_structural,age,41-45 yr,NoEquip,-0.13216035013249713,-0.2044371043442988,-0.06884136984458342,9.375e-05,0.99990625
PS2_wider_structural,age,41-45 yr,Basket,-0.1327441567783622,-0.19497014807727245,-0.06970150466541838,9.375e-05,0.99990625
PS2_wider_structural,age,41-45 yr,Cart,0.019249061321893746,-0.02775117507543144,0.06405067192609985,0.803625,0.196375
PS2_wider_structural,age,41-45 yr,Trolley,0.24565544558896563,0.12947747276091776,0.36367742610846715,0.99990625,9.375e-05
PS2_wider_structural,age,46-50 yr,NoEquip,-0.11136954980669354,-0.18491092999756306,-0.04423791941243696,0.00046875,0.99953125
PS2_wider_structural,age,46-50 yr,Basket,-0.10012395285629239,-0.1633300207578046,-0.037956665860652786,0.00046875,0.99953125
PS2_wider_structural,age,46-50 yr,Cart,0.02696776033258684,-0.009562752406257025,0.06576981750679893,0.93434375,0.06565625
PS2_wider_structural,age,46-50 yr,Trolley,0.1845257423303991,0.07173504985494102,0.30058451103040607,0.99953125,0.00046875
PS2_wider_structural,age,51-55 yr,NoEquip,-0.11464112010982899,-0.18801526713555594,-0.04685088445805758,0.0005625,0.9994375
PS2_wider_structural,age,51-55 yr,Basket,-0.10544866673432592,-0.17300531079017537,-0.038880232425946716,0.0005625,0.9994375
PS2_wider_structural,age,51-55 yr,Cart,0.025625311744130755,-0.01446973431714671,0.06546628992681895,0.91125,0.08875
PS2_wider_structural,age,51-55 yr,Trolley,0.19446447510002413,0.07410921283293626,0.31811791935483613,0.9994375,0.0005625
PS2_wider_structural,age,56-60 yr,NoEquip,-0.10922960441196565,-0.190073417093885,-0.028619943138579636,0.005375,0.994625
PS2_wider_structural,age,56-60 yr,Basket,-0.09940937261094698,-0.18208551307810802,-0.020412389562458888,0.005375,0.994625
PS2_wider_structural,age,56-60 yr,Cart,0.024652183186290415,-0.016493814649673373,0.06442656152083161,0.90728125,0.09271875
PS2_wider_structural,age,56-60 yr,Trolley,0.18398679383662225,0.04033474828669196,0.3382635796403226,0.994625,0.005375
PS2_wider_structural,age,61-65 yr,NoEquip,-0.14207071108706418,-0.22355115411939638,-0.06093742838013204,0.00121875,0.99878125
PS2_wider_structural,age,61-65 yr,Basket,-0.15456645445321673,-0.24657408340649975,-0.05219598972243901,0.00121875,0.99878125
PS2_wider_structural,age,61-65 yr,Cart,0.004570830462737101,-0.07300415122382378,0.05987814949673131,0.61121875,0.38878125
PS2_wider_structural,age,61-65 yr,Trolley,0.29206633507754376,0.09802947688878533,0.48543808598156213,0.99878125,0.00121875
PS2_wider_structural,age,71-75 yr,NoEquip,-0.02372971442381835,-0.18600084159637187,0.25225560816886283,0.33834375,0.66165625
PS2_wider_structural,age,71-75 yr,Basket,-0.046242114896835315,-0.20433794272557398,0.043739172130847444,0.29871875,0.70128125
PS2_wider_structural,age,71-75 yr,Cart,-0.0024230142748059022,-0.10802096594628709,0.055096003668587204,0.5954375,0.4045625
PS2_wider_structural,age,71-75 yr,Trolley,0.07239484359545957,-0.15038846843027007,0.3911525702857468,0.66165625,0.33834375
